EnsemblId,totalScore,polynomial-generated bounded log 2 scores
ENSG00000005513,-0.1722001696950795,-0.4819508871970079
ENSG00000005700,0.4892219163357806,-0.4064150964924419
ENSG00000005810,3.803092208552815,0.13519477905456964
ENSG00000005812,0.6709659825631443,-0.38414626694575454
ENSG00000005844,2.1250242707131433,-0.1777449641496315
ENSG00000005882,7.047719526356985,0.9975310611109515
ENSG00000005884,-2.732694362787513,-0.7328007047474258
ENSG00000005889,0.7392139394358744,-0.3756004189150716
ENSG00000005893,1.9197853979897825,-0.2101964699959292
ENSG00000005955,5.345384043194386,0.5062117557749655
ENSG00000005961,1.4872236212692578,-0.27485887860528174
ENSG00000005981,4.827569161854971,0.3724434087901984
ENSG00000006007,-0.6340902507703389,-0.5303305617033803
ENSG00000006015,-1.4009995199143073,-0.6052014105596206
ENSG00000006016,-4.044457236243665,-0.8864219587099782
ENSG00000006025,-2.411021834316257,-0.7009129425194301
ENSG00000006042,2.7099589654533287,-0.0786223142809707
ENSG00000006047,-1.4030620018744897,-0.6053968725997945
ENSG00000006059,0.9186742156588786,-0.3526339736447422
ENSG00000006071,1.5703366059425001,-0.2628163657651187
ENSG00000006074,1.6349538176539722,-0.25333017682760844
ENSG00000006075,-0.08016230919591041,-0.471916181589735
ENSG00000006114,8.28043480330098,1.364512677818543
ENSG00000006116,1.6547958673284513,-0.25039535179863986
ENSG00000006118,4.9909042362604055,0.4136582330245549
ENSG00000006125,2.932132970419308,-0.03827814588856257
ENSG00000006128,-5.840402714409877,-1.2260055267059127
ENSG00000006194,-1.7709602270487441,-0.6400615196642783
ENSG00000006210,3.3300330597499017,0.03787550992476955
ENSG00000006282,-2.3957892750337977,-0.6994333161502105
ENSG00000006283,11.854517906465677,2.096767896174196
ENSG00000006327,0.17875646699164746,-0.44289212422775154
ENSG00000006377,6.928197170731781,0.9614474331733843
ENSG00000006432,1.7603392741245334,-0.23460984101968105
ENSG00000006451,-3.40944105198595,-0.8059407273259823
ENSG00000006453,-1.4063575004660467,-0.6057091483275914
ENSG00000006459,-3.2704238672987858,-0.7900457376999326
ENSG00000006468,6.918904679500372,0.958645545812498
ENSG00000006530,-1.2679432358706828,-0.592546218098168
ENSG00000006534,0.2100049979545202,-0.43930603050250394
ENSG00000006555,2.915467460456092,-0.04135764202783624
ENSG00000006576,2.8759715115955924,-0.04862109016163095
ENSG00000006606,1.7596074804675692,-0.23472031002738294
ENSG00000006607,2.611396876320847,-0.09603486007022059
ENSG00000006611,2.8074285974433355,-0.06111107381355008
ENSG00000006625,1.9139822926554992,-0.21109710595781064
ENSG00000006634,0.2316495328215843,-0.4368111995966586
ENSG00000006638,2.4100875529391947,-0.13069348597552177
ENSG00000006652,2.0863720509089227,-0.1839462346882661
ENSG00000006659,1.2748824143601325,-0.30482959417282385
ENSG00000006695,2.3161989996061063,-0.1464492309323921
ENSG00000006704,-0.42865692494591556,-0.5091961590606138
ENSG00000006712,0.9930215881190274,-0.34290421474769855
ENSG00000006715,2.8871710939739175,-0.04656639710459483
ENSG00000006740,-3.7050655948930826,-0.84165034743309
ENSG00000006744,4.246653929547224,0.2334028706455954
ENSG00000006747,-0.7821914761486336,-0.5452314718661018
ENSG00000006756,-0.9952518137587103,-0.5662431161901796
ENSG00000006757,-1.9694718013550903,-0.6587412628392548
ENSG00000006788,-4.161666650905797,-0.9029633827775423
ENSG00000006831,3.8586948677945077,0.14713182999636398
ENSG00000006837,2.916296636631074,-0.0412046305541496
ENSG00000007001,6.626229258221279,0.8708062610307389
ENSG00000007038,4.921427923036119,0.3960147856110803
ENSG00000007047,-8.666175870524508,-2.652807274065541
ENSG00000007062,-2.9482861449603037,-0.7550457233971081
ENSG00000007080,-1.6227360084663642,-0.6261279342912935
ENSG00000007129,0.34008598013529,-0.42417579479975787
ENSG00000007168,4.530529262530802,0.2998676199890384
ENSG00000007171,0.8615246676569733,-0.36002663111399114
ENSG00000007174,2.209947778928837,-0.1639717150894019
ENSG00000007202,4.630842477362023,0.3240317455174353
ENSG00000007216,1.1629220896892347,-0.32018219284662264
ENSG00000007237,1.2348887716558459,-0.3103488648518779
ENSG00000007255,6.16844013327073,0.7359599211072783
ENSG00000007264,0.420591260338783,-0.41464446374055186
ENSG00000007306,1.9937122254563762,-0.19864216371013424
ENSG00000007312,-1.2734054000742678,-0.5930676732704426
ENSG00000007314,-0.9701500357962671,-0.5637910733414289
ENSG00000007341,-8.510814951962606,-2.52764360030258
ENSG00000007350,-0.19643084554161203,-0.48456932336723263
ENSG00000007372,4.101597092121922,0.20053244982504018
ENSG00000007376,-2.247687217095865,-0.6851576447662002
ENSG00000007384,3.5202904797741503,0.07611272491516166
ENSG00000007392,-0.8131496280997172,-0.5483140150197909
ENSG00000007402,0.971795929882398,-0.3456950636315945
ENSG00000007516,-2.6121847785607706,-0.720695824450333
ENSG00000007520,-3.3682249664601844,-0.8011728595675529
ENSG00000007541,-2.1025419516574217,-0.6713257121344759
ENSG00000007545,7.39093333575661,1.101290877597758
ENSG00000007866,-0.26950626903349123,-0.4924087067577799
ENSG00000007908,4.1704177492815635,0.21603562755128924
ENSG00000007923,-2.492178402736422,-0.7088371182494108
ENSG00000007933,1.624531245759077,-0.25486763972870696
ENSG00000007944,4.215048191392075,0.2261780939783436
ENSG00000007952,5.72815546796132,0.6106728329317554
ENSG00000007968,6.119464266998225,0.7217833659947456
ENSG00000008018,1.1891975499348564,-0.3166065620161027
ENSG00000008056,-3.223561340660946,-0.7848028532483347
ENSG00000008083,2.4226451689135247,-0.12856660873785847
ENSG00000008086,7.188104688932875,1.0399784456971908
ENSG00000008118,0.6717340343649795,-0.38405065925477516
ENSG00000008128,0.4036413129767527,-0.41666208136834504
ENSG00000008130,0.9488684912518459,-0.34869791130757705
ENSG00000008196,0.45806999466719794,-0.41016244926782713
ENSG00000008197,-5.554622389956984,-1.156888561040832
ENSG00000008226,-2.6167468086629926,-0.7211502912368014
ENSG00000008256,-0.6894295103490875,-0.5359292713656041
ENSG00000008277,-2.643113539784078,-0.7237825383179026
ENSG00000008282,5.837418941887434,0.6412878306586582
ENSG00000008283,0.9827694263864036,-0.3442535268550214
ENSG00000008294,0.9296291540801735,-0.3512083393679276
ENSG00000008300,4.4705483993904,0.28558794408031746
ENSG00000008311,5.384581186898195,0.5166997199660666
ENSG00000008323,1.729900373338491,-0.23919273155881932
ENSG00000008324,-3.4810701913874196,-0.8143433416121242
ENSG00000008382,12.807611305491701,2.1733689521763537
ENSG00000008394,-1.613970820774882,-0.6253032333785578
ENSG00000008405,2.4064199597033826,-0.1313137908685915
ENSG00000008438,-0.5773314296130739,-0.5245479909524436
ENSG00000008441,1.4994460397792593,-0.27309906696109587
ENSG00000008513,2.48523449424184,-0.11789659365700693
ENSG00000008516,2.1021136202620148,-0.18142576565203514
ENSG00000008517,5.611528003354985,0.5783726951715814
ENSG00000008710,-1.8603371708254666,-0.6484636879476655
ENSG00000008735,-0.17553900006645964,-0.48231226162745927
ENSG00000008838,-0.5419011551690855,-0.5209169879458557
ENSG00000008853,-0.6230757096082516,-0.529211640879106
ENSG00000008869,0.6921785331843529,-0.3815009942486943
ENSG00000008952,4.0896605098848635,0.19786034509167058
ENSG00000008988,-4.039283333012375,-0.8857053117923992
ENSG00000009307,2.204088160899534,-0.16492863681832096
ENSG00000009335,-2.3981652996196217,-0.6996639611566691
ENSG00000009413,-8.40663436895383,-2.445093684346485
ENSG00000009694,2.0809707772626593,-0.18480945990971215
ENSG00000009709,-1.7788817342204373,-0.6408059612584318
ENSG00000009724,-2.706865159407308,-0.7301881114841609
ENSG00000009765,2.0398865325065043,-0.19134877883333712
ENSG00000009780,-2.813132818006595,-0.7410054094723394
ENSG00000009790,5.012087883044713,0.4190706660310776
ENSG00000009830,2.620201316116701,-0.09449138474145027
ENSG00000009844,3.289527260184279,0.029889137024308565
ENSG00000009950,-0.42131760326721057,-0.5084302839864514
ENSG00000009954,5.7904053017245305,0.6280738677053912
ENSG00000010017,-2.083084339699743,-0.6694807590294384
ENSG00000010030,6.971065353439606,0.9743803729855202
ENSG00000010165,6.3313882566514765,0.7835053296000684
ENSG00000010219,4.68454837741413,0.33711385465855104
ENSG00000010244,0.8368053212617568,-0.3632012165026547
ENSG00000010256,-0.41791049310926387,-0.508074479228495
ENSG00000010270,-2.082741132508039,-0.6694482332796604
ENSG00000010278,1.6219309751319724,-0.2552507700402922
ENSG00000010282,4.430078663815146,0.27602478153739735
ENSG00000010292,4.9221131864918855,0.3961879983865554
ENSG00000010295,3.417784989423953,0.05536239676354227
ENSG00000010310,1.4760643200427315,-0.27646228465052497
ENSG00000010318,3.2349226126988553,0.0192078466167533
ENSG00000010319,0.35524973058000164,-0.4223904301407932
ENSG00000010322,2.2756940365463767,-0.1531674486160956
ENSG00000010327,0.7795700455532336,-0.370498852802416
ENSG00000010361,2.964540156595392,-0.03226488273205257
ENSG00000010379,1.5115546411846226,-0.2713518692490441
ENSG00000010404,-0.6246472646499295,-0.5293713828297524
ENSG00000010438,-2.1951774258273744,-0.6801380640612489
ENSG00000010539,1.4928438605846912,-0.2740501385452088
ENSG00000010610,-1.0205593701048992,-0.5687094391392924
ENSG00000010626,-1.6505315280911181,-0.6287423429251237
ENSG00000010671,-2.4391490530238036,-0.7036513079835581
ENSG00000010704,5.640363607397147,0.5863214933015848
ENSG00000010803,-2.4555979429661203,-0.7052565669356485
ENSG00000010810,-2.978407531276685,-0.7582221476506048
ENSG00000010818,0.984764182590279,-0.3439911840614226
ENSG00000010932,1.3650431591143515,-0.29224208462705414
ENSG00000011007,-1.2212926729805402,-0.5880850167409324
ENSG00000011009,0.987049633948611,-0.34369049618779657
ENSG00000011021,1.123958903371103,-0.3254537560180094
ENSG00000011028,-1.82913518071261,-0.6455295402971835
ENSG00000011052,0.8147515836123571,-0.36602182656841914
ENSG00000011083,-1.372240604229626,-0.6024738663576259
ENSG00000011105,-0.4132033235224259,-0.5075826319296055
ENSG00000011114,1.0013279465660994,-0.3418091960729583
ENSG00000011132,6.014106568772332,0.691478837265773
ENSG00000011143,-2.144889129288164,-0.6753479372070265
ENSG00000011198,-0.7391616951435589,-0.5409289462558906
ENSG00000011201,3.0243706713500633,-0.021076065024973212
ENSG00000011243,1.55912071652737,-0.2644518697118488
ENSG00000011258,5.18422828316004,0.46361599652494656
ENSG00000011260,3.524081005169707,0.07688677055104348
ENSG00000011275,-1.1661283343892808,-0.5827908769079395
ENSG00000011295,-5.560843264830404,-1.1583178019051708
ENSG00000011304,0.63943386510454725,-0.3880603775443377
ENSG00000011332,3.8763430128751,0.15094285588782647
ENSG00000011347,-0.4927374312051028,-0.5158504598869962
ENSG00000011376,9.914183277783481,1.7787385024674225
ENSG00000011405,4.997689721931461,0.41539026106140464
ENSG00000011422,-0.44379459936696775,-0.5107733598300793
ENSG00000011426,1.655823063409363,-0.25024313852143576
ENSG00000011451,0.7839752721516745,-0.36993978080557083
ENSG00000011454,7.487682550949204,1.1304732822852954
ENSG00000011465,-1.5319435919158357,-0.6175774766144302
ENSG00000011478,4.559122561115694,0.30671935851599175
ENSG00000011485,2.0462550900845127,-0.19033819174458255
ENSG00000011523,0.8791040486597305,-0.35776056306365756
ENSG00000011566,-1.0241887208637444,-0.5690626646643233
ENSG00000011590,14.179235724581085,2.1822697363271
ENSG00000011600,-0.5918559200358453,-0.5260317111285117
ENSG00000011638,0.16095478758480666,-0.444926807297688
ENSG00000011677,1.548273319831721,-0.2660305438689257
ENSG00000012048,-1.5857034514139186,-0.6226426104932146
ENSG00000012061,2.1154268341911147,-0.17928867750966762
ENSG00000012124,-0.8747021118253795,-0.5544119368813385
ENSG00000012174,-1.065833049922773,-0.5731074978032613
ENSG00000012211,10.956555419731737,1.9739807035348846
ENSG00000012223,-2.2756142223096862,-0.6878354819425907
ENSG00000012232,-0.7468594020223904,-0.5417002019936121
ENSG00000012504,3.97934112751242,0.1733993489769214
ENSG00000012660,4.702558997015017,0.3415236310686978
ENSG00000012822,2.3839414499706817,-0.13510699826104713
ENSG00000012963,0.7636894650819188,-0.3725106881234888
ENSG00000012983,3.3101102768280954,0.033940689851119636
ENSG00000013016,2.576759091653827,-0.10208443210902415
ENSG00000013275,-1.5570950698741841,-0.6199481084814737
ENSG00000013288,-1.7149992041022009,-0.6348026079154437
ENSG00000013293,2.2683608731278704,-0.15437867752889295
ENSG00000013297,-3.949060161995496,-0.873385652788739
ENSG00000013306,-3.2588999927356315,-0.7887512824095402
ENSG00000013364,-0.1862657587135144,-0.48347202321570276
ENSG00000013374,13.669015730965876,2.1822697363271
ENSG00000013375,1.3617748156608018,-0.2927019197371528
ENSG00000013392,6.050616452526709,0.7019498481291113
ENSG00000013441,-2.2600800385279287,-0.6863452190061894
ENSG00000013503,-1.733893176442098,-0.6365782029970192
ENSG00000013523,-0.4816395502834594,-0.5147021694820364
ENSG00000013561,1.9072863410227048,-0.21213516639198565
ENSG00000013563,1.125012123187175,-0.3253117390001981
ENSG00000013573,1.4276666896866335,-0.2833795200085617
ENSG00000013583,-0.08223072034723708,-0.47214326699002196
ENSG00000013588,0.5483492379272326,-0.3992470535557082
ENSG00000013619,0.5189844777830676,-0.4028160908009763
ENSG00000013725,-0.3079359621034258,-0.49649754147686465
ENSG00000013810,7.686120371873145,1.1900659298250664
ENSG00000014123,2.800480852241027,-0.0623689735176364
ENSG00000014138,0.4293396537832394,-0.4136008252169945
ENSG00000014164,-0.8483923662474712,-0.5518104033454397
ENSG00000014216,1.1706356361566086,-0.319134245274888
ENSG00000014257,-5.715639763088397,-1.1949384964888998
ENSG00000014641,3.283590235239862,0.02872307190723794
ENSG00000014824,10.119797225089183,1.8217435066413303
ENSG00000014914,8.918583650569683,1.540253858229411
ENSG00000015133,-1.8660038564992174,-0.6489967180670486
ENSG00000015153,0.24217117767151408,-0.435595191531182
ENSG00000015285,5.186848440891124,0.46430170340761295
ENSG00000015413,-2.489626485720308,-0.7085868441190104
ENSG00000015475,-0.4848281829404162,-0.515032270983055
ENSG00000015479,4.054201765082097,0.18995191501741163
ENSG00000015520,-6.055292820554344,-1.2830614741329027
ENSG00000015532,4.041240943468424,0.1870721729501648
ENSG00000015568,-0.6394272470875163,-0.5308721720989156
ENSG00000015592,3.865262167431819,0.14854875097028494
ENSG00000015676,-0.8490235995593695,-0.5518729056760607
ENSG00000016082,14.684211168895793,2.1822697363271
ENSG00000016391,1.1166200435314888,-0.326442596559642
ENSG00000016402,6.296950682586218,0.7734108080658241
ENSG00000016490,4.133562475848304,0.20771267436755225
ENSG00000016602,-0.04694829541637735,-0.4682596364365932
ENSG00000016864,-0.444039815499383,-0.5107988819571404
ENSG00000017260,-1.514808992214334,-0.6159614365531263
ENSG00000017373,-2.620536300184007,-0.7215280137520313
ENSG00000017427,3.593217983433981,0.09108952716022861
ENSG00000017483,-1.7094549090431261,-0.6342815455116863
ENSG00000017621,-1.00015918938064,-0.5667218111994058
ENSG00000017797,-0.9973253717837232,-0.56644541028686
ENSG00000018189,-3.9695226361858813,-0.8761507079087849
ENSG00000018236,7.3171304832027975,1.078994787739917
ENSG00000018280,0.25559471839939374,-0.43404070966516595
ENSG00000018408,-6.138957317217767,-1.3065904599709846
ENSG00000018510,-2.8921517860244847,-0.7491732998585
ENSG00000018610,-1.0671224220672935,-0.573232496168042
ENSG00000018625,4.243828540612261,0.2327555868238335
ENSG00000018699,-4.607534216052601,-0.9717778509066793
ENSG00000018869,-2.383274926986933,-0.6982194384382148
ENSG00000019102,7.532298240132072,1.1439069431763724
ENSG00000019144,-0.8107836590779492,-0.5480788070159336
ENSG00000019169,2.5980191568016564,-0.09837558887486497
ENSG00000019186,5.193748570213467,0.46610858920332193
ENSG00000019485,0.6451842810271002,-0.38734817553763307
ENSG00000019505,3.036628375293744,-0.018769770952108952
ENSG00000019549,-0.7670377125789096,-0.5437186736090489
ENSG00000019582,3.5506146400428253,0.08231856638481332
ENSG00000019991,-0.44909583557971977,-0.5113249217656213
ENSG00000020129,-1.6088832615661597,-0.6248244904841975
ENSG00000020181,7.075567196238173,1.0059475493508345
ENSG00000020256,5.08217260822645,0.4370861297476224
ENSG00000020426,-1.0941297337263616,-0.5758475636344778
ENSG00000020577,4.000138574000513,0.1779783689951245
ENSG00000020633,-3.4704934401139105,-0.8130930772011505
ENSG00000020922,1.1424755580572707,-0.32295307766972936
ENSG00000021300,2.587224452507964,-0.10026043514760179
ENSG00000021355,2.5780994434742537,-0.10185100718813217
ENSG00000021461,-0.5981978447150498,-0.5266786943026507
ENSG00000021488,-1.2037070738589748,-0.5863996095661854
ENSG00000021574,-6.831137692226375,-1.5363012319852274
ENSG00000021645,-1.1641612663772298,-0.5826016991781546
ENSG00000021776,0.17948067127348688,-0.4428092234222307
ENSG00000021826,0.3750293651505499,-0.4200546999204632
ENSG00000021852,4.0601779018541855,0.1912817131546935
ENSG00000022267,-0.9881826433219864,-0.5655531599992842
ENSG00000022277,-2.78995945428314,-0.7386307725960284
ENSG00000022355,-7.898395470695862,-2.077780760410713
ENSG00000022556,0,-0.46305838665213844
ENSG00000022567,3.7941200719977495,0.13327854297137726
ENSG00000022840,-0.5455819876242449,-0.5212949909967735
ENSG00000022976,4.617684977642101,0.32084215225976886
ENSG00000023171,4.081314344931315,0.195994939131422
ENSG00000023228,-0.9603255024404533,-0.562829771638004
ENSG00000023287,6.48876585789498,0.829922525104683
ENSG00000023318,5.76256712153541,0.6202785430472104
ENSG00000023330,3.663624613743884,0.10571870516873261
ENSG00000023445,4.37227639401813,0.26246578029030565
ENSG00000023516,1.424013032813101,-0.2838993064889977
ENSG00000023572,0.32896289238342385,-0.42548251203175547
ENSG00000023608,-0.14963925696765107,-0.4795042170945394
ENSG00000023697,0.06903808550399021,-0.4553389416306564
ENSG00000023734,2.270662269487053,-0.1539987193762446
ENSG00000023892,6.2779405340668575,0.7678487415015679
ENSG00000023902,-0.551135654806286,-0.5218649805044209
ENSG00000023909,-7.483743470284354,-1.832684921670869
ENSG00000024048,2.1010393836322767,-0.18159798886364956
ENSG00000024422,-1.365633242944414,-0.6018466540692498
ENSG00000024526,2.69752480986577,-0.08083527598269269
ENSG00000024862,0.2463871198524908,-0.435107348631591
ENSG00000025039,-0.385398041788763,-0.50467068040008
ENSG00000025156,-2.0912006388400908,-0.670250108997705
ENSG00000025293,-1.5590266857115385,-0.6201301017530056
ENSG00000025423,5.477791251890725,0.5418360778383351
ENSG00000025434,-0.8059768193320809,-0.5476007552158835
ENSG00000025708,-0.25193742147167886,-0.49053172413513146
ENSG00000025770,1.9531445609937437,-0.20500125856763476
ENSG00000025772,3.765145990942709,0.1271091958896253
ENSG00000025796,1.9050210120468105,-0.2124860785977119
ENSG00000025800,1.1056698445410755,-0.3279156356966303
ENSG00000026036,-1.1824632777852155,-0.5843607688359205
ENSG00000026297,-1.4075842410175348,-0.6058253797436912
ENSG00000026508,1.8716195803217375,-0.21764390556793137
ENSG00000026559,-5.284711135526121,-1.0978266474480294
ENSG00000026652,0.1259900254437823,-0.4489059291109963
ENSG00000026751,-2.5914637760106474,-0.7186351343009323
ENSG00000026950,1.9181312107477408,-0.21045329204065005
ENSG00000027001,1.1001852812269597,-0.3286523522845848
ENSG00000027075,2.593219884537241,-0.09921401488961677
ENSG00000027644,-0.4299462984367805,-0.5093306278112567
ENSG00000027697,0.5854130683962018,-0.39471632354513797
ENSG00000027847,-0.4638651073767266,-0.5128594673842806
ENSG00000027869,-0.7024926453474504,-0.537245395343139
ENSG00000028116,-2.053619617706876,-0.6666904069683244
ENSG00000028137,6.654569080442624,0.8792691598579259
ENSG00000028203,0.9072814374173246,-0.3541136617688163
ENSG00000028277,4.6809522926627976,0.33623473696606876
ENSG00000028310,3.9411361134287413,0.16502675748588408
ENSG00000028528,-1.7932751246105096,-0.6421586844997944
ENSG00000028839,5.9734808296229955,0.6798665669014865
ENSG00000029153,-2.1829490882156,-0.6789718145951804
ENSG00000029363,5.357469564336721,0.5094402153194606
ENSG00000029364,0.5088447963938565,-0.4040442917572825
ENSG00000029534,-0.19342485853790847,-0.4842450085365258
ENSG00000029559,-1.1624686254558851,-0.582438891173646
ENSG00000029639,8.739878771210535,1.4925835896190063
ENSG00000029725,1.1194488321980265,-0.32606159726183565
ENSG00000029993,-1.8202626485886233,-0.6446954105182544
ENSG00000030066,3.5614423286133925,0.08454193011862883
ENSG00000030110,10.75922913302513,1.9413547396942497
ENSG00000030304,5.4007956631702845,0.5210525920875053
ENSG00000030419,5.485167498762851,0.5438369177191746
ENSG00000030582,9.63479035349681,1.7167784031458733
ENSG00000031003,7.787668850349293,1.2203697654800818
ENSG00000031081,-0.5704879590242244,-0.5238479498759788
ENSG00000031691,0.6169806119349392,-0.390834449677335
ENSG00000031698,-0.38873120121638793,-0.5050203500569572
ENSG00000031823,1.881510950000913,-0.21611965331929636
ENSG00000032219,8.514751904187234,1.4307460310198417
ENSG00000032389,1.3507321672211747,-0.2942535738352959
ENSG00000032444,1.8375212832056196,-0.2228780707895707
ENSG00000032742,0.6975086383341725,-0.3808347709112994
ENSG00000033011,-0.399290552646864,-0.506127012657464
ENSG00000033030,2.994492275589538,-0.026677734161263976
ENSG00000033050,5.049265979059026,0.4286066391537202
ENSG00000033100,-0.06873841068484518,-0.470660661901157
ENSG00000033122,3.8830235768399692,0.15238828995438658
ENSG00000033170,5.29347065974904,0.4923975834021667
ENSG00000033178,4.4632669130425295,0.28386304896653125
ENSG00000033327,3.632239515891426,0.09917676148628095
ENSG00000033627,-2.618537191057767,-0.7213287254934229
ENSG00000033800,2.0965551648684864,-0.1823165552345939
ENSG00000033867,5.6815472588792035,0.5977168268211488
ENSG00000034053,-3.126765846834094,-0.7741446910580457
ENSG00000034152,3.087774199229935,-0.009095031238826125
ENSG00000034239,-3.3693078341566003,-0.8012975150307243
ENSG00000034510,2.802463692486555,-0.06201012940630318
ENSG00000034533,1.3591635478489734,-0.29306911639874594
ENSG00000034677,-3.1743786336738387,-0.779359256248817
ENSG00000034693,5.3712857018188425,0.5131367313016442
ENSG00000034713,-0.712539091356272,-0.5382561884959272
ENSG00000034971,-2.33436722765297,-0.6934896311075739
ENSG00000035115,2.4573450521191846,-0.12266537847429942
ENSG00000035141,3.492908984933544,0.07053555584703514
